Name,Postcode,Latitude,Longitude
TRINITY MEDICAL CENTRE,SE20 7TJ,51.41293,-0.052622911
THE PARK PRACTICE,SE20 8QA,51.412771,-0.064206001
OAKFIELD SURGERY,SE20 8QA,51.412771,-0.064206001
ANERLEY SURGERY,SE20 8TJ,51.408987,-0.062151403
C&RH PENGE,SE20 8UX,51.414127,-0.061387562
ST CHRISTOPHER'S HOSPICE,SE26 6DZ,51.421385,-0.058692848
C&RH MOTTINGHAM,SE9 4EB,51.426906,0.046537901
C&RH BIGGIN HILL,TN16 3LB,51.312353,0.036284801
STOCK HILL SURGERY,TN16 3TJ,51.312071,0.031809717
NORHEADS LANE SURGERY,TN16 3XS,51.314521,0.026895494
BROOKFIELD PARK SURGERY,N19 5BZ,51.563544,-0.14221321
HARMONI LTD OOH,NW1 0PE,51.536522,-0.13150421
KINGS CROSS SURGERY,NW1 0PE,51.536522,-0.13150421
CAMIDOC OUT OF HOURS,NW1 0PE,51.536522,-0.13150421
CAMDEN COMMUNITY NURSING,NW1 0PE,51.536522,-0.13150421
HARMONI OOH CITY & HACKNEY,NW1 0PE,51.536522,-0.13150421
CAMDEN DIABETES IPU,NW1 0PE,51.536522,-0.13150421
SOMERS TOWN MEDICAL CENTRE,NW1 1HY,51.529916,-0.13060688
CAMDEN EXTENDED ACCESS SERVICE,NW1 1HY,51.529916,-0.13060688
DR SHINA'S SURGERY,NW1 1TN,51.534574,-0.13736592
AMPTHILL PRACTICE,NW1 1TN,51.534574,-0.13736592
UNIVERSITY COLLEGE LONDON BCSC,NW1 2BU,51.524865,-0.13701251
UCLH PATHWAY TO HOME,NW1 2BU,51.524865,-0.13701251
MEDICUS SELECT CARE,NW1 2LS,51.528115,-0.13836478
CAMDEN HEALTH IMPROVEMENT PRACTICE,NW1 2LS,51.528115,-0.13836478
CAMDEN INTEGRATED CARE SERVICE,NW1 3HP,51.526389,-0.14062647
THE REGENTS PARK PRACTICE,NW1 3RH,51.52933,-0.14181859
PRIMROSE HILL SURGERY,NW1 8UR,51.542184,-0.15632186
CRI CAMDEN COMMUNITY DRUG TREATMENT SERV,NW1 9NN,51.542254,-0.13855212
CRICKLEWOOD BROADWAY SURGERY,NW2 3ET,51.553577,-0.21143967
KEATS GROUP PRACTICE,NW3 1NR,51.555534,-0.17102969
ROSSLYN HILL SURGERY,NW3 1PD,51.554201,-0.17085239
CAMDEN COMMUNITY DERMATOLOGY - RFH,NW3 2QG,51.553224,-0.16532365
HAMPSTEAD GROUP PRACTICE,NW3 2QU,51.553171,-0.16307555
PARK END SURGERY,NW3 2SE,51.556135,-0.16569701
SWISS COTTAGE SURGERY,NW3 3NP,51.542485,-0.17264898
ADELAIDE MEDICAL CENTRE,NW3 3RY,51.543548,-0.16125663
DALEHAM GARDENS HEALTH CENTRE,NW3 5BY,51.547952,-0.17437702
PARLIAMENT HILL SURGERY,NW5 1TR,51.555169,-0.14546836
JAMES WIGG PRACTICE,NW5 2BX,51.546198,-0.13997766
CAVERSHAM GROUP PRACTICE,NW5 2UP,51.550467,-0.13811596
CAMDEN ASSESSMENT&HOME VISITING SERVICE,NW5 2UP,51.550467,-0.13811596
PRINCE OF WALES GROUP SURGERY,NW5 3LN,51.546781,-0.14614118
THE MATTHEWMAN PRACTICE,NW5 3NT,51.545823,-0.14928091
FOUR TREES SURGERY,NW5 4EB,51.549657,-0.15177924
QUEENS CRESCENT PRACTICE,NW5 4EB,51.549657,-0.15177924
WESTFIELD MEDICAL CENTRE,NW6 1AE,51.552261,-0.19542264
CHOLMLEY GARDENS SURGERY,NW6 1AE,51.552261,-0.19542264
FORTUNE GREEN ROAD SURGERY,NW6 1DS,51.554654,-0.1966262
WEST HAMPSTEAD MEDICAL CENTRE,NW6 1TP,51.55004,-0.19657788
WEST END LANE MEDICAL PRACTICE,NW6 2PB,51.543441,-0.19316132
BELSIZE PRIORY MEDICAL PRACTICE (GROUP),NW6 4DX,51.539773,-0.18801431
ABBEY MEDICAL CENTRE,NW8 0AG,51.537968,-0.18525973
FITZROVIA MEDICAL CENTRE,W1T 6EU,51.522431,-0.14058586
MUSEUM PRACTICE,WC1B 3BA,51.518186,-0.12582627
BEDFORD SQUARE MEDICAL CENTRE,WC1B 3QU,51.518966,-0.12854727
GOWER STREET PRACTICE,WC1E 6DP,51.52012,-0.12982609
RIDGMOUNT PRACTICE,WC1E 7AA,51.520456,-0.13115287
VIRGIN CARE NORTH LANCS OOH,WC1H 9LT,51.525391,-0.1282406
BRUNSWICK MEDICAL CENTRE UHPC,WC1N 1AF,51.524846,-0.12393825
THE BLOOMSBURY SURGERY,WC1N 1PD,51.525671,-0.1232556
FITZROY PLACE,WC1N 3BG,51.522165,-0.12220331
HOLBORN MEDICAL CENTRE,WC1N 3NA,51.522242,-0.11853879
ENT INPATIENTS (RNTNEH),WC1X 8DA,51.529051,-0.11922402
SPECIALIST ALLERGY AND CI,WC1X 8DA,51.529051,-0.11922402
ENT OUTPATIENTS (RNTNEH),WC1X 8DA,51.529051,-0.11922402
AUDIOVESTIBULAR MEDICINE (RNTNEH),WC1X 8DA,51.529051,-0.11922402
RNTNEH PAEDIATRICS,WC1X 8DA,51.529051,-0.11922402
GRAY'S INN ROAD MEDICAL CENTRE,WC1X 8TS,51.522789,-0.11453767
COVENT GARDEN MEDICAL CENTRE,WC2H 9AA,51.514794,-0.1251728
THE NEAMAN PRACTICE,EC1A 7HF,51.519018,-0.098218282
LIVERPOOL STREET NHS WIC,EC2M 3WA,51.519752,-0.079809607
TURNING POINT CROYDON RECOVERY NETWORK,CR0 1SE,51.370114,-0.10354696
KCA (UK),CR0 1SE,51.370114,-0.10354696
HEATHFIELD SURGERY,CR0 1EZ,51.363312,-0.096659852
THE FARLEY ROAD MEDICAL PRACTICE,CR2 7NG,51.345804,-0.066498044
NEW ADDINGTON GROUP PRACTICE,CR0 0JA,51.344337,-0.018542849
PARKWAY HEALTH CENTRE (01),CR0 0JA,51.344337,-0.018542849
ADDINGTON MEDICAL PRACTICE,CR0 0JA,51.344337,-0.018542849
MINOR INJURIES CLINIC,CR0 0JA,51.344337,-0.018542849
PARKWAY MIU - AT MEDICS,CR0 0JA,51.344337,-0.018542849
VIOLET LANE MEDICAL PRACTICE,CR0 4HN,51.360366,-0.10797157
THE ADDISCOMBE SURGERY,CR0 7LJ,51.376293,-0.061851226
ST. JAMES'S MEDICAL CENTRE,CR0 2BZ,51.381898,-0.093215913
QUEENHILL MEDICAL PRACTICE,CR2 8DU,51.34499,-0.066790751
PARKSIDE GROUP PRACTICE,CR2 6EX,51.350645,-0.098549122
SELSDON PARK MEDICAL PRACTICE,CR2 8LG,51.342409,-0.064573309
FRIENDS ROAD MEDICAL PRACTICE,CR0 1ED,51.371277,-0.094820984
THE EQUINOX PROJECT-GPSI,CR0 1ED,51.371277,-0.094820984
MORLAND ROAD SURGERY,CR0 6HA,51.382023,-0.083237352
HARTLAND WAY SURGERY,CR0 8RG,51.374372,-0.045782178
BROOM ROAD MEDICAL PRACTICE,CR0 8NG,51.369778,-0.030274556
THE HALING PARK PARTNERSHIP,CR2 6AD,51.357113,-0.098108961
ASHBURTON PARK MEDICAL CENTRE,CR0 7AG,51.384147,-0.064221273
THE WHITEHORSE PRACTICE,CR0 2JJ,51.385869,-0.097391219
SOUTH WAY SURGERY,CR0 8RP,51.369532,-0.041347726
STOVELL HOUSE SURGERY,CR0 6AH,51.378873,-0.075379312
SHIRLEY MEDICAL CENTRE,CR0 8BH,51.375139,-0.044858652
SHIRLEY MEDICAL EXTENDED ACCESS LLP,CR0 8BH,51.375139,-0.044858652
EAST CROYDON MEDICAL CENTRE,CR0 6SD,51.37532,-0.08745437
FIELDWAY MEDICAL CENTRE,CR0 9EU,51.356176,-0.01987047
HEADLEY DRIVE SURGERY,CR0 0QL,51.353268,-0.015945789
THORNTON & VALLEY PARK SURGERY,CR0 3EW,51.388871,-0.12070898
GREENSIDE GROUP PRACTICE,CR0 2UL,51.381027,-0.10326836
SOUTH CROYDON MEDICAL CENTRE,CR2 6AH,51.353499,-0.098229871
BIRDHURST MEDICAL PRACTICE,CR2 7DX,51.365279,-0.092613413
GREENSIDE MEDICAL PRACTICE,CR0 3PN,51.384775,-0.11314484
VALLEY PARK SURGERY,CR0 4YD,51.381814,-0.12757985
SAFEHAVEN,CR0 1QD,51.372037,-0.10009111
THE PRACTICE SURGERIES LTD,CR0 1FE,51.370512,-0.098099735
MITCHLEY AVENUE SURGERY,CR2 9HH,51.32998,-0.092485239
DOWNLAND SURGERY,CR5 1BF,51.304335,-0.12380553
OLD COULSDON MEDICAL PRACTICE,CR5 1HF,51.306622,-0.1178299
COULSDON MEDICAL PRACTICE,CR5 2BB,51.323369,-0.13540066
BRAMLEY AVENUE SURGERY,CR5 2DR,51.323235,-0.14170677
EVERSLEY MEDICAL CENTRE,CR7 6AR,51.388514,-0.11191307
LONDON ROAD MEDICAL PRACTICE,CR7 6AR,51.388514,-0.11191307
BROUGHTON CORNER MEDICAL CENTRE,CR7 6BH,51.390787,-0.11960996
LEANDER ROAD SURGERY,CR7 6JE,51.399457,-0.11745736
NORTH CROYDON MEDICAL CENTRE,CR7 7HQ,51.388337,-0.11101484
BRIGSTOCK FAMILY PRACTICE,CR7 7JH,51.397342,-0.10341297
CROYDON ENT GPSI SERVICE,CR7 7JH,51.397342,-0.10341297
COMMUNITAS CLINICS INTERMEDIATE ENT,CR7 7JH,51.397342,-0.10341297
COMMUNITAS CLINICS - SUSSEX DERMATOLOGY,CR7 7JH,51.397342,-0.10341297
MAYDAY & THORNTON HEATH EXTENDED ACCESS,CR7 7JH,51.397342,-0.10341297
BHR COMMUNITY ENT SERVICE,CR7 7JH,51.397342,-0.10341297
COMMUNITAS CLINICS - BEXLEY COMM DERM,CR7 7JH,51.397342,-0.10341297
CATS - ENHANCED ENT SERVICE,CR7 7JH,51.397342,-0.10341297
GREENWICH COMMUNITY DERMATOLOGY,CR7 7JH,51.397342,-0.10341297
CITY AND HACKNEY COMMUNITY ENT,CR7 7JH,51.397342,-0.10341297
BRIGSTOCK & SOUTH NORWOOD PARTNERSHIP,CR7 7JN,51.395046,-0.10932978
RAINBOW HEALTH CENTRE,CR7 7JN,51.395046,-0.10932978
PATIENT CARE 24,CR7 7YE,51.389129,-0.10878318
CROYDON DIABETES INTEGRATED SERVICE,CR7 7YE,51.389129,-0.10878318
CHS ENT SERVICE O/P DEPT,CR7 7YE,51.389129,-0.10878318
DERMATOLOGY SERVICE (CROYDON HEALTHCARE),CR7 7YE,51.389129,-0.10878318
CROYDON URGENT CARE CENTRE - VIRGIN CARE,CR7 7YE,51.389129,-0.10878318
CROYDON GP - VIRGIN CARE OOH,CR7 7YE,51.389129,-0.10878318
CHS GP SERVICE OOH,CR7 7YE,51.389129,-0.10878318
CHS URGENT CARE CENTRE PAEDIATRICS,CR7 7YE,51.389129,-0.10878318
CHS URGENT CARE CENTRE,CR7 7YE,51.389129,-0.10878318
MERSHAM MEDICAL CENTRE,CR7 8JN,51.404546,-0.096788671
PARCHMORE MEDICAL CENTRE,CR7 8LY,51.401487,-0.10058178
RHEUMATOLOGY SPECIALIST CLINIC,CR7 8LY,51.401487,-0.10058178
THORNTON HEATH HEALTH CENTRE,CR7 8RL,51.397745,-0.096093418
PURLEY MEDICAL PRACTICE,CR8 2PE,51.333701,-0.12019517
KESTON MEDICAL PRACTICE,CR8 2YL,51.34074,-0.11446556
PURLEY MIU - AT MEDICS,CR8 2YL,51.34074,-0.11446556
CROYDON GP HUBS,CR8 2YL,51.34074,-0.11446556
CROYDON SOUTH & CENTRAL EXTENDED ACCESS,CR8 2YL,51.34074,-0.11446556
WOODCOTE MEDICAL,CR8 3EE,51.342243,-0.12630694
THE MOORINGS MEDICAL PRACTICE,CR8 5DG,51.322229,-0.095892516
ENT SERVICE - GPLHC,CR9 1PJ,51.370492,-0.099134968
THE PRACTICE CATARACT CLINIC,CR9 1PJ,51.370492,-0.099134968
COMMUNITY SPECIALIST NURSE PRESCRIBERS,CR9 2RS,51.381027,-0.10326836
COMMUNITY NURSE PRESCRIBERS,CR9 2RS,51.381027,-0.10326836
BMI-SHIRLEY OAKS HOSPITAL,CR9 8AB,51.382299,-0.056352092
AUCKLAND SURGERY,SE19 2DF,51.40953,-0.08092247
UPPER NORWOOD GROUP PRACTICE,SE19 2NT,51.413308,-0.084819622
PORTLAND MEDICAL CENTRE,SE25 4QB,51.392418,-0.066761404
WOODSIDE GROUP PRACTICE,SE25 5NT,51.392934,-0.067530227
THE ENMORE PRACTICE,SE25 5NT,51.392934,-0.067530227
WOODSIDE HEALTH CENTRE (04),SE25 5NT,51.392934,-0.067530227
DAAT GPSI CLINIC - WOODSIDE HC,SE25 5NT,51.392934,-0.067530227
COUNTRY PARK PRACTICE,SE25 5NT,51.392934,-0.067530227
DENMARK ROAD SURGERY,SE25 5NT,51.392934,-0.067530227
WOODSIDE GROUP PRACTICE-CICS,SE25 5NT,51.392934,-0.067530227
CROYDERM,SE25 5QA,51.390012,-0.088969042
SELHURST MEDICAL PRACTICE,SE25 5QA,51.390012,-0.088969042
SOUTH NORWOOD MEDICAL PRACTICE,SE25 6AA,51.40015,-0.076484609
SOUTH NORWOOD HILL MEDICAL CENTRE,SE25 6BY,51.40317,-0.080771791
SOUTH NORWOOD MEDICAL CENTRE,SE25 6RA,51.398891,-0.089130928
NORBURY HEALTH CENTRE (02),SW16 4NL,51.404505,-0.12271363
GYNAECOLOGY MENSTRUAL DISORDERS SERVICE,SW16 4NL,51.404505,-0.12271363
FAIRVIEW MEDICAL CENTRE,SW16 5PX,51.410791,-0.12435433
MEDICAL CENTRE,UB1 1BW,51.507298,-0.38014776
GURU NANAK MEDICAL CENTRE,UB1 1EQ,51.511827,-0.38713505
SUNRISE MEDICAL CENTRE,UB1 1HS,51.51087,-0.38225476
THE MWH PRACTICE,UB1 1LA,51.511247,-0.37960419
THE TOWN SURGERY,UB1 1PZ,51.512516,-0.37770011
THE NORTHCOTE MEDICAL CENTRE,UB1 2AX,51.512106,-0.37994841
THE SALUJA CLINIC,UB1 2AY,51.512742,-0.38043024
DORMERS WELLS MEDICAL CENTRE,UB1 2LU,51.514997,-0.3653616
LADY MARGARET ROAD MEDICAL CENTRE,UB1 2PH,51.513227,-0.37578694
THE SOUTHALL MEDICAL CTR.,UB1 2PT,51.518933,-0.3755407
CHEPSTOW GARDENS MEDICAL CENTRE,UB1 2RL,51.517624,-0.37514048
ST. GEORGES MEDICAL CTR.,UB1 2RX,51.521599,-0.37455216
DR SIVANESAN & PARTNER,UB1 2TJ,51.521329,-0.36930061
JUBILEE GARDENS MEDICAL CENTRE,UB1 2TJ,51.521329,-0.36930061
SOMERSET FHP O,UB1 2TU,51.523141,-0.36903406
WEST LONDON FORENSICS SERVICES PRIMARY CARE,UB1 3EU,51.506713,-0.35107555
EALING TRI-BOROUGH PERINATAL MH SERVICE,UB1 3EU,51.506713,-0.35107555
PALLIATIVE CARE CONSULTANTS,UB1 3HW,51.506988,-0.34633924
UNSCHEDULED CARE SERVICE,UB1 3HW,51.506988,-0.34633924
INTERMEDIATE CARE EALING,UB1 3HW,51.506988,-0.34633924
KS MEDICAL CENTRE,UB1 3HY,51.513741,-0.36429684
HAMMOND ROAD SURGERY,UB2 4EH,51.499656,-0.37961189
WELCOME PRACTICE,UB2 4EY,51.49867,-0.37981975
MIDDLESEX URGENT DENTAL CARE PILOT,UB2 4RP,51.501943,-0.3733065
HARMONI PRIMARY CARE SERVICE ASPH,UB2 4SA,51.505322,-0.357711
EALING ADULT LEARNING DISABILITY,UB2 4SD,51.506441,-0.35926997
EALING PCT MUSCULOSKELETAL SERVICE,UB2 4SD,51.506441,-0.35926997
ADULT COMMUNITY NURSING,UB2 4SD,51.506441,-0.35926997
SPECIALIST NURSING SERVICES,UB2 4SD,51.506441,-0.35926997
COMMUNITY DIABETES CLINICS,UB2 4SD,51.506441,-0.35926997
CARMELITA HOUSE - PAEDIATRIC SERVICES,UB2 4SD,51.506441,-0.35926997
WATERSIDE MEDICAL CENTRE,UB2 4XQ,51.502209,-0.36397496
FEATHERSTONE ROAD HEALTH CENTRE,UB2 5BQ,51.502629,-0.38521213
BELMONT MEDICAL CENTRE,UB2 5DU,51.500857,-0.3852027
THE MEDICAL CENTRE,UB5 4AT,51.552656,-0.37506092
MEADOW VIEW,UB5 4LZ,51.55086,-0.36101869
THE GROVE MEDICAL PRACTICE,UB5 4NY,51.55534,-0.36240116
THE BARNABAS MEDICAL CTRE,UB5 4SR,51.551056,-0.35377102
MANDEVILLE MEDICAL CENTRE,UB5 5HB,51.544848,-0.37226726
ISLIP MANOR MEDICAL CENTRE,UB5 5RG,51.547214,-0.37293282
YEADING MEDICAL CENTRE,UB5 6LD,51.533634,-0.39701939
WEST END SURGERY,UB5 6QN,51.534274,-0.39780433
ALLENBY CLINIC,UB5 6WL,51.531524,-0.37630364
SOMERSET MEDICAL CENTRE,UB5 6WL,51.531524,-0.37630364
GOODCARE PRACTICE,UB5 6WL,51.531524,-0.37630364
BROADMEAD SURGERY,UB5 6WL,51.531524,-0.37630364
NORTHOLT FAMILY PRACTICE,UB5 6WL,51.531524,-0.37630364
COMMUNITY OPHTHALMOLOGY SERVICE,UB5 6WL,51.531524,-0.37630364
ELMTREES SURGERY,UB6 0PA,51.55077,-0.3360548
THE ALLENDALE ROAD SURGERY,UB6 0RA,51.551186,-0.31982738
HILLVIEW SURGERY,UB6 7HQ,51.540536,-0.31833057
PERIVALE MEDICAL CLINIC,UB6 8HX,51.535109,-0.33375665
GREENFORD ROAD MED.CTR.,UB6 8QH,51.537697,-0.34570235
OLDFIELD FAMILY PRACTICE,UB6 8RA,51.530435,-0.35106925
RIBCHESTER MEDICAL CENTRE,UB6 8TG,51.532808,-0.33257189
THE MANSELL ROAD PRACTICE,UB6 9EN,51.525651,-0.35881023
EASTMEAD AVENUE SURGERY,UB6 9RB,51.531443,-0.36273975
NURSING HOME SERVICES,W13 8ER,51.520337,-0.32259168
THE ARGYLE SURGERY,W13 8ER,51.520337,-0.32259168
THE AVENUE SURGERY,W13 8LA,51.518389,-0.3190311
GROSVENOR HOUSE SURGERY,W13 9BE,51.509417,-0.32741678
LANCASTER HOUSE,W13 9HH,51.509879,-0.32317757
EALING CONTRACEPTIVE & SEXUAL HEALTH,W13 9NZ,51.509944,-0.31522046
GORDON HOUSE SURGERY,W13 9NZ,51.509944,-0.31522046
MATTOCK LANE HEALTH CENTRE,W13 9NZ,51.509944,-0.31522046
NORTHFIELDS SURGERY,W13 9QP,51.505053,-0.31898876
CLOISTER ROAD SURGERY,W3 0DF,51.521352,-0.26558899
THE BURLINGTON GARDENS SURGERY,W3 6BA,51.507757,-0.26511097
THE CHURCHFIELD ROAD SURGERY,W3 6DL,51.508752,-0.26671597
THE HORN LANE SURGERY,W3 6PH,51.514705,-0.26855096
THE VALE SURGERY,W3 7RG,51.506454,-0.25181711
WESTERN AVENUE SURGERY,W3 7TY,51.514328,-0.25279837
THE ACTON HEALTH CENTRE,W3 8QE,51.506214,-0.27019854
THE MILL HILL SURGERY,W3 8QH,51.50517,-0.27444556
EALING 0-19 CHILDREN'S SERVICE,W3 8RX,51.503799,-0.27353197
CROWN STREET SURGERY,W3 8SA,51.507464,-0.27386898
ACTON TOWN MEDICAL CENTRE,W3 9BA,51.50246,-0.28216997
HILLCREST SURGERY,W3 9RA,51.508278,-0.27908354
CHISWICK FAMILY PRACTICE,W4 1BB,51.502458,-0.26008196
ACTON LANE MEDICAL CENTRE,W4 5DG,51.50181,-0.26550972
THE BEDFORD PARK SURGERY,W4 5LH,51.49598,-0.2623023
BRUNSWICK ROAD MED.CTR.,W5 1AQ,51.529634,-0.30249885
THE LYNWOOD SURGERY,W5 1JQ,51.528594,-0.29963978
THE PITSHANGER LANE SURGERY,W5 1RQ,51.526483,-0.31094845
QUEENS WALK PRACTICE,W5 1TP,51.524803,-0.31298549
THE CORFTON ROAD SURGERY,W5 2HS,51.519743,-0.29759116
THE BOILEAU ROAD SURGERY,W5 3AJ,51.519459,-0.2867482
THE FLORENCE ROAD SURGERY,W5 3TX,51.512619,-0.2986494
EALING GP ACCESS CENTRES,W5 3TX,51.512619,-0.2986494
EALING PARK HEALTH CENTRE,W5 4RH,51.49742,-0.30536707
HV & CHILD SERVICES NURSING,W5 5TL,51.51165,-0.31254909
WESTSEVEN GP,W7 1DR,51.510306,-0.33427258
HANWELL HEALTH CENTRE (NAISH),W7 1DR,51.510306,-0.33427258
THE CUCKOO LANE PRACTICE,W7 1DR,51.510306,-0.33427258
THE FAMILY HEALTH PRACTICE,W7 1DR,51.510306,-0.33427258
ELTHORNE PARK SURGERY,W7 2JJ,51.503754,-0.32629853
GREENFORD AVENUE FHP,W7 3AH,51.521731,-0.34027017
ELMBANK SURGERY,W7 3DD,51.525549,-0.3419477
TRINITY AVENUE SURGERY,EN1 1HS,51.640369,-0.065570052
MEDICUS HEALTH PARTNERS-LINCOLN ROAD MED,EN1 1LJ,51.645872,-0.061751152
MEDICUS HEALTH PARTNERS-SOUTHBURY,EN1 1PJ,51.652024,-0.074412526
MEDICUS HEALTH PARTNERS- BUSH HILL PARK,EN1 1XG,51.639484,-0.066460376
MEDICUS HEALTH PARTNERS-WILLOW HOUSE,EN1 3AZ,51.654201,-0.076662264
ABERNETHY HOUSE SURGERY,EN1 3EB,51.654392,-0.081193646
WHITE LODGE MEDICAL PRACTICE,EN1 3EW,51.654146,-0.080958297
MEDICUS HEALTH PARTNERS-CARLTON HOUSE,EN1 3LL,51.662596,-0.076928563
THE ENFIELD PAIN CLINICS,EN1 3LL,51.662596,-0.076928563
ENFIELD UNITY PCN,EN1 3LL,51.662596,-0.076928563
ENFIELD GERIATRICS,EN2 0JB,51.661915,-0.08372432
ENFIELD COMMUNITY SERVICES,EN2 0JB,51.661915,-0.08372432
COM CRISIS RESPONSE SERV OOH,EN2 0JB,51.661915,-0.08372432
TOWN SURGERY,EN2 6TJ,51.6509,-0.085388762
ENFIELD COMMUNITY GYNAECOLOGY SERVICE,EN2 7PR,51.659206,-0.10124658
BINCOTE SURGERY,EN2 7RD,51.653049,-0.10923808
ENFIELD PCT DERMATOLOGY SERV.,EN2 7RD,51.653049,-0.10923808
SCAS,EN2 8JL,51.666312,-0.10363913
EAST ENFIELD PRACTICE,EN3 4DE,51.649065,-0.046624827
EAGLE HOUSE SURGERY,EN3 4DN,51.647907,-0.046183156
MEDICUS HEALTH PARTNERS-DEAN HOUSE,EN3 4EA,51.645417,-0.046246843
MEDICUS HEALTH PARTNERS-CURZON AVENUE,EN3 4UE,51.645435,-0.036518455
BRICK LANE SURGERY,EN3 5BA,51.657326,-0.048597337
MEDICUS HEALTH PARTNERS-RILEY HOUSE,EN3 5PR,51.664389,-0.043970271
MEDICUS HEALTH PARTNERS-MOORFIELD ROAD,EN3 5TU,51.660368,-0.047093078
MEDICUS HEALTH PARTNERS-ENFIELD ISLAND,EN3 6GS,51.668536,-0.016719677
THE ORDNANCE UNITY CENTRE FOR HEALTH,EN3 6ND,51.672643,-0.039015532
MEDICUS HEALTH PARTNERS-FREEZYWATER PCC,EN3 6PN,51.674558,-0.040104324
MEDICUS HEALTH PARTNERS-GREEN STREET,EN3 7HW,51.657096,-0.044501192
BARNDOC HEALTHCARE LTD OOH,EN4 0DR,51.650819,-0.14815884
BARNDOC (ENFIELD PATIENTS) OOH,EN4 0DR,51.650819,-0.14815884
ALTERNATIVE HEALTHCARE SCHEME,EN4 0DR,51.650819,-0.14815884
COCKFOSTERS MEDICAL CTRE,EN4 9NB,51.648497,-0.14864373
ARNOS GROVE MEDICAL CENTR,N11 1BD,51.615467,-0.12982374
GILLAN HOUSE SURGERY,N13 4BS,51.622601,-0.10537547
THE NORTH LONDON HEALTH CENTRE,N13 4JJ,51.617562,-0.11240347
GROVELANDS MEDICAL CENTRE,N13 4RJ,51.620756,-0.11198198
BOWES MEDICAL CENTRE,N13 4SE,51.612603,-0.12108758
THE PALM MEDICAL CENTRE,N13 5DP,51.61822,-0.093019387
MEDICUS HEALTH PARTNERS-CONNAUGHTSURGERY,N13 5ST,51.620867,-0.095422065
GRENOBLE GARDENS SURGERY,N13 6JE,51.610595,-0.10749305
OAKWOOD MEDICAL CENTRE,N14 4AQ,51.64657,-0.13426793
SOUTHGATE,N14 4PR,51.640401,-0.14273011
JAINA HOUSE SURGERY,N14 7AR,51.621578,-0.12844568
DOVER HOUSE SURGERY,N18 1HR,51.614323,-0.069696536
MORECAMBE SURGERY,N18 1LA,51.61772,-0.085543248
DERMATOLOGY CLINIC (REMOTE),N18 1QX,51.613122,-0.074340604
N.MIDDLESEX NHS WALK IN CENTRE,N18 1QX,51.613122,-0.074340604
SEXUAL AND REPRODUCTIVE HEALTH,N18 1QX,51.613122,-0.074340604
GREEN CEDARS MEDICAL CENTRE,N18 1RP,51.616069,-0.07365251
ANGEL SURGERY,N18 2FF,51.611097,-0.064951584
DR ME SILVER'S PRACTICE,N18 2LY,51.616023,-0.063730945
HIGHLANDS PRACTICE,N21 1UJ,51.646317,-0.11058778
RIVERSIDE PRACTICE,N21 2SA,51.633072,-0.093913773
WINCHMORE HILL PRACTICE,N21 2SA,51.633072,-0.093913773
PARK LODGE MEDICAL CENTRE,N21 2SA,51.633072,-0.093913773
ENFIELD COMMUNITY PAEDIATRIC SERVICES,N21 2SA,51.633072,-0.093913773
THE WOODBERRY PRACTICE,N21 3LE,51.62726,-0.1004279
ENFIELD SOUTH WEST PCN,N21 3LE,51.62726,-0.1004279
ENFIELD SUBSTANCE MISUSE SERVICES,N9 0AH,51.62786,-0.043851495
BOUNDARY COURT SURGERY,N9 0TW,51.623887,-0.060217755
CHALFONT ROAD SURGERY,N9 0TW,51.623887,-0.060217755
EVERGREEN PRIMARY CARE CENTRE,N9 0TW,51.623887,-0.060217755
PRIMARY CARE SEVEN DAY SERVICE,N9 0TW,51.623887,-0.060217755
RAINBOW PRACTICE,N9 0TW,51.623887,-0.060217755
BHP EDMONTON,N9 0TW,51.623887,-0.060217755
EDMONTON GP WALK IN CENTRE,N9 0TW,51.623887,-0.060217755
INTEGRATED RESPIRATORY SERVICE,N9 0TW,51.623887,-0.060217755
ENFIELD CARE NETWORK PCN,N9 0TW,51.623887,-0.060217755
MEDICUS HEALTH PARTNERS-FOREST RD GROUP,N9 7HD,51.632465,-0.054201855
THE BOUNCES ROAD SURGERY,N9 7HD,51.632465,-0.054201855
BOUNDARY HOUSE SURGERY,N9 7HD,51.632465,-0.054201855
THE GREEN PRACTICE,N9 7HD,51.632465,-0.054201855
COMPASS ENFIELD,N9 7HD,51.632465,-0.054201855
NIGHTINGALE HOUSE SURGERY,N9 8AJ,51.638067,-0.046056953
KEATS SURGERY,N9 9HJ,51.628856,-0.076925346
LATYMER ROAD SURGERY,N9 9PU,51.62811,-0.066510608
GREENWICH PENINSULA PMS,SE10 0QN,51.493276,0.012067865
GREENWICH PENINSULA,SE10 0QN,51.493276,0.012067865
BURNEY STREET PMS,SE10 8EX,51.47899,-0.009227088
PRIMECARE PMS (SOUTH STREET),SE10 8NT,51.476158,-0.012475306
PLUMBRIDGE MEDICAL CENTRE,SE10 8PA,51.473207,-0.013985942
VANBRUGH GROUP PRACTICE,SE10 9GB,51.48607,0.008552991
WOODLANDS SURGERY,SE10 9UB,51.484797,0.004608174
CONWAY PMS,SE18 1AH,51.487237,0.086401332
TEWSON ROAD PMS,SE18 1BB,51.485986,0.092033734
PLUMSTEAD H/C PMS,SE18 1BB,51.485986,0.092033734
BANNOCKBURN SURGERY,SE18 1ES,51.488164,0.094452576
MOSTAFA PMS,SE18 1SE,51.487533,0.092536672
THE TRINITY MEDICAL CENTRE,SE18 2AE,51.478787,0.085742002
